veg69,veg12,S
1.0,1.0,0.16902874999999998
1.0,4.0,0.353065
1.0,1.0,0.467335
1.0,1.0,0.0629265
1.0,1.0,0.04876899999999999
1.0,1.0,0.47333249999999993
1.0,1.0,0.20335275
1.0,1.0,0.18223625
1.0,5.0,0.45892999999999995
1.0,1.0,0.08286275
1.0,1.0,0.060229999999999985
1.0,0.0,0.06053625
1.0,1.0,0.10563575
1.0,4.0,0.5104924999999999
1.0,1.0,0.065383
1.0,1.0,0.3167625
1.0,4.0,0.4503525
1.0,1.0,0.25814499999999996
1.0,1.0,0.05803125
1.0,1.0,0.08447174999999998
1.0,0.0,0.06441849999999999
1.0,1.0,0.10169324999999999
1.0,1.0,0.07898725000000001
2.0,2.0,0.39687
1.0,1.0,0.13656775
1.0,1.0,0.07761399999999999
1.0,1.0,0.091968
2.0,3.0,0.08282525
2.0,1.0,0.11149674999999998
2.0,1.0,0.069489
2.0,2.0,0.06156024999999999
1.0,1.0,0.11825649999999997
2.0,2.0,0.05802399999999999
1.0,1.0,0.08919649999999998
1.0,1.0,0.065496
1.0,1.0,0.293255
1.0,1.0,0.09749525
1.0,3.0,0.13610225
1.0,1.0,0.07101975
1.0,2.0,0.12247449999999999
1.0,3.0,0.052794499999999994
1.0,2.0,0.09738575
1.0,1.0,0.16525174999999998
1.0,3.0,0.1348945
1.0,1.0,0.08176774999999999
1.0,1.0,0.06660624999999999
1.0,1.0,0.06475800000000001
1.0,1.0,0.23714474999999996
1.0,3.0,0.10318399999999998
1.0,1.0,0.10812899999999998
2.0,1.0,0.08353799999999997
1.0,1.0,0.06378424999999999
1.0,1.0,0.14768525
2.0,2.0,0.07997575
1.0,1.0,0.06584499999999999
1.0,3.0,0.5052949999999999
1.0,1.0,0.08370125
1.0,3.0,0.06632925
1.0,3.0,0.35991999999999996
1.0,3.0,0.061524749999999996
1.0,1.0,0.06888575
1.0,0.0,0.06492999999999999
1.0,1.0,0.1046075
1.0,1.0,0.065652
1.0,1.0,0.23363150000000002
1.0,3.0,0.080423
1.0,1.0,0.19888224999999998
1.0,1.0,0.13407
1.0,1.0,0.07618725
1.0,1.0,0.06646324999999999
1.0,1.0,0.09920525
1.0,1.0,0.10485674999999998
1.0,1.0,0.06739
1.0,1.0,0.12774924999999998
1.0,3.0,0.11623549999999999
1.0,1.0,0.07487624999999999
2.0,3.0,0.24073075
1.0,3.0,0.10076349999999999
1.0,1.0,0.070215
1.0,2.0,0.085459
1.0,1.0,0.20673324999999998
1.0,1.0,0.08603200000000001
1.0,3.0,0.05988225
1.0,1.0,0.06750099999999999
1.0,1.0,0.057187999999999996
1.0,1.0,0.06412999999999999
1.0,1.0,0.087486
1.0,1.0,0.11216174999999998
2.0,3.0,0.08019425
2.0,3.0,0.07420925
1.0,2.0,0.13314625
1.0,1.0,0.15321075
1.0,2.0,0.10731124999999998
1.0,2.0,0.34215749999999995
1.0,1.0,0.18364049999999998
1.0,1.0,0.06797475
1.0,2.0,0.1529445
1.0,1.0,0.059933999999999994
1.0,0.0,0.14373799999999998
1.0,1.0,0.11719925
1.0,1.0,0.6948624999999999
2.0,2.0,0.12757625
1.0,2.0,0.331025
1.0,1.0,0.13579
1.0,1.0,0.04854425
1.0,3.0,0.111299
1.0,3.0,0.08987624999999999
1.0,3.0,0.09948399999999999
1.0,1.0,0.05026175
1.0,3.0,0.11280199999999999
1.0,1.0,0.18383599999999997
1.0,1.0,0.09313424999999999
2.0,3.0,0.06095124999999999
1.0,1.0,0.0426285
1.0,1.0,0.143285
1.0,1.0,0.057146999999999996
1.0,0.0,0.06637225
1.0,1.0,0.04567475
1.0,1.0,0.22437325000000002
1.0,3.0,0.10078074999999999
1.0,3.0,0.1675675
1.0,1.0,0.0690845
1.0,2.0,0.0878625
1.0,1.0,0.07455275
1.0,1.0,0.11436600000000001
1.0,1.0,0.08167425
1.0,1.0,0.2560225
1.0,1.0,0.322005
1.0,1.0,0.08782549999999999
1.0,1.0,0.12797825
1.0,1.0,0.04940625
1.0,1.0,0.29804499999999995
1.0,1.0,0.09464575
1.0,1.0,0.07968175000000001
1.0,1.0,0.052398
1.0,1.0,0.08059374999999999
2.0,2.0,0.12159474999999999
2.0,2.0,0.04162
2.0,2.0,0.10158424999999999
1.0,1.0,0.11932424999999998
1.0,2.0,0.10860474999999999
1.0,1.0,0.11494549999999998
1.0,3.0,0.05323175
1.0,3.0,0.077237
1.0,3.0,0.132081
1.0,1.0,0.061045749999999996
2.0,1.0,0.08820525
1.0,1.0,0.088226
1.0,1.0,0.06285175000000001
2.0,1.0,0.0777825
1.0,1.0,0.07871199999999999
1.0,3.0,0.08004199999999999
1.0,1.0,0.193325
1.0,3.0,0.11957325
1.0,3.0,0.06166825
1.0,1.0,0.09770499999999999
1.0,1.0,0.07566024999999998
1.0,3.0,0.0857845
1.0,1.0,0.07505725
1.0,3.0,0.08080124999999999
1.0,3.0,0.0868445
1.0,1.0,0.1010495
1.0,1.0,0.12207575
1.0,3.0,0.10348899999999998
1.0,1.0,0.07539024999999999
1.0,1.0,0.051172749999999996
1.0,2.0,0.1280875
2.0,3.0,0.06946074999999999
1.0,1.0,0.05650899999999999
2.0,1.0,0.09595899999999999
2.0,3.0,0.10722749999999999
1.0,1.0,0.09456375
1.0,3.0,0.07522
1.0,1.0,0.051671249999999995
1.0,2.0,0.0743305
1.0,1.0,0.403205
1.0,1.0,0.10000624999999999
1.0,1.0,0.06776075
1.0,1.0,0.06251074999999999
1.0,1.0,0.33153
1.0,2.0,0.159197
1.0,1.0,0.09386275
1.0,1.0,0.098807
1.0,1.0,0.061435
1.0,1.0,0.08193975
1.0,1.0,0.13768499999999997
1.0,3.0,0.107377
1.0,1.0,0.049308500000000005
1.0,1.0,0.298795
1.0,1.0,0.2214545
1.0,3.0,0.08135875000000001
1.0,1.0,0.1313185
1.0,1.0,0.072153
1.0,1.0,0.16560499999999997
1.0,1.0,0.101465
1.0,1.0,0.12601125
1.0,1.0,0.06907999999999999
2.0,3.0,0.0775165
1.0,1.0,0.19064325000000001
1.0,1.0,0.05895949999999999
1.0,1.0,0.061842249999999994
1.0,3.0,0.07541175
1.0,1.0,0.06134524999999999
2.0,3.0,0.12141950000000001
1.0,3.0,0.055987499999999996
1.0,1.0,0.13369999999999999
1.0,1.0,0.07186875
1.0,3.0,0.06245
1.0,1.0,0.386725
1.0,1.0,0.07948525
1.0,1.0,0.06398799999999999
1.0,2.0,0.1900645
1.0,1.0,0.098191
1.0,1.0,0.16413175
1.0,1.0,0.060928500000000003
1.0,1.0,0.08733675
1.0,3.0,0.06518425
1.0,1.0,0.07561999999999999
1.0,1.0,0.35326499999999994
1.0,3.0,0.10815475000000001
1.0,1.0,0.11926074999999998
2.0,1.0,0.20468374999999997
1.0,3.0,0.06941599999999999
1.0,2.0,0.09003399999999999
1.0,3.0,0.08025975
1.0,1.0,0.19875224999999996
2.0,1.0,0.06461349999999999
1.0,4.0,0.44715749999999993
2.0,2.0,0.04187125
1.0,1.0,0.070996
1.0,3.0,0.08906850000000001
1.0,1.0,0.09496325
1.0,1.0,0.10957775
1.0,1.0,0.450455
1.0,1.0,0.10123349999999999
1.0,1.0,0.08062725
1.0,3.0,0.14722124999999997
1.0,1.0,0.13485024999999998
1.0,3.0,0.062452749999999994
1.0,3.0,0.0789415
1.0,1.0,0.05798699999999999
1.0,1.0,0.06526799999999999
1.0,1.0,0.070465
1.0,1.0,0.06520275
1.0,1.0,0.10689774999999999
1.0,3.0,0.06679125
2.0,2.0,0.11879200000000001
1.0,1.0,0.06589099999999999
1.0,1.0,0.053391499999999995
1.0,1.0,0.052872249999999996
1.0,1.0,0.05340924999999999
1.0,4.0,0.3734225
1.0,1.0,0.07462949999999999
1.0,3.0,0.06622275
1.0,1.0,0.09995575000000001
1.0,1.0,0.0759805
1.0,3.0,0.06618249999999999
1.0,2.0,0.15204799999999996
1.0,1.0,0.11186475
1.0,2.0,0.12170475
1.0,3.0,0.06039524999999999
1.0,1.0,0.11862924999999999
1.0,1.0,0.072241
1.0,1.0,0.10424674999999999
2.0,3.0,0.06066024999999999
1.0,3.0,0.07275699999999999
1.0,3.0,0.0470815
1.0,1.0,0.089877
2.0,2.0,0.08185075
1.0,3.0,0.1112645
1.0,3.0,0.121605
1.0,1.0,0.16982400000000003
1.0,1.0,0.056906750000000006
1.0,1.0,0.059256
1.0,2.0,0.11961224999999999
2.0,2.0,0.11747749999999998
1.0,1.0,0.25169
1.0,2.0,0.07670725
1.0,1.0,0.09707075
1.0,1.0,0.18117599999999995
1.0,3.0,0.0724195
2.0,3.0,0.067451
1.0,1.0,0.08095849999999999
1.0,2.0,0.09827225
1.0,1.0,0.09209225
1.0,2.0,0.11241799999999999
1.0,2.0,0.10875999999999998
1.0,1.0,0.07726575
1.0,1.0,0.11188124999999999
1.0,1.0,0.076439
1.0,3.0,0.06275725
1.0,1.0,0.170852
1.0,1.0,0.061673999999999986
1.0,1.0,0.079856
2.0,1.0,0.2911275
1.0,1.0,0.11007049999999997
1.0,2.0,0.12803325000000002
2.0,3.0,0.0588275
1.0,1.0,0.104682
1.0,1.0,0.06363875
1.0,2.0,0.0858095
1.0,1.0,0.0944745
1.0,4.0,0.4223374999999999
1.0,1.0,0.06310024999999998
1.0,1.0,0.08933075
1.0,1.0,0.069866
1.0,1.0,0.06774999999999999
1.0,3.0,0.14789249999999998
1.0,1.0,0.12570225
1.0,1.0,0.0773895
2.0,2.0,0.1221905
1.0,1.0,0.061246749999999996
1.0,1.0,0.049008249999999996
1.0,1.0,0.20334574999999996
1.0,1.0,0.07488
1.0,2.0,0.21846825
1.0,1.0,0.08279475
2.0,2.0,0.060210999999999994
1.0,1.0,0.05998925
1.0,1.0,0.06355024999999999
1.0,1.0,0.143287
1.0,1.0,0.24788
1.0,1.0,0.05755225
2.0,2.0,0.14400424999999997
1.0,1.0,0.0997025
1.0,2.0,0.10769674999999998
1.0,3.0,0.08878824999999999
1.0,1.0,0.053159
1.0,3.0,0.06622675
1.0,3.0,0.06616449999999999
1.0,1.0,0.21886125
1.0,1.0,0.083496
1.0,1.0,0.10996874999999999
2.0,1.0,0.16233375
1.0,1.0,0.09088225
1.0,2.0,0.090131
1.0,1.0,0.11897875
1.0,1.0,0.06498399999999999
1.0,1.0,0.0606705
1.0,1.0,0.07090774999999999
1.0,1.0,0.10028749999999999
1.0,1.0,0.05131025
2.0,2.0,0.048916499999999995
1.0,1.0,0.09906599999999999
1.0,2.0,0.05401524999999999
1.0,1.0,0.11605399999999998
2.0,3.0,0.124011
1.0,1.0,0.081978
1.0,1.0,0.11719574999999999
1.0,2.0,0.157312
1.0,1.0,0.06357199999999999
1.0,1.0,0.09671024999999998
1.0,1.0,0.06107125
1.0,1.0,0.056927250000000006
2.0,3.0,0.06839125
1.0,1.0,0.04972675
1.0,3.0,0.10992825000000002
1.0,1.0,0.054413249999999996
1.0,1.0,0.037212
1.0,1.0,0.09463174999999997
1.0,1.0,0.120371
1.0,1.0,0.12407974999999999
1.0,1.0,0.1413235
1.0,1.0,0.13257075000000001
1.0,1.0,0.052890999999999994
1.0,1.0,0.10886274999999998
1.0,1.0,0.09522725
1.0,3.0,0.09259299999999998
1.0,3.0,0.0620015
1.0,1.0,0.09770274999999998
1.0,1.0,0.09326424999999999
1.0,1.0,0.06269575
1.0,1.0,0.0778035
1.0,1.0,0.07181175
1.0,2.0,0.23502149999999997
1.0,1.0,0.11106099999999999
1.0,1.0,0.09067299999999999
1.0,1.0,0.10183424999999997
2.0,1.0,0.04328074999999999
2.0,1.0,0.078643
1.0,1.0,0.24573099999999998
1.0,3.0,0.0780505
1.0,1.0,0.06673425
1.0,1.0,0.12400249999999997
1.0,1.0,0.22360524999999998
1.0,1.0,0.1226995
1.0,0.0,0.08600325
2.0,1.0,0.08112625
1.0,3.0,0.051946000000000006
1.0,1.0,0.06269425
1.0,1.0,0.09085924999999997
1.0,1.0,0.059431250000000005
1.0,1.0,0.12119999999999999
1.0,3.0,0.07049625
1.0,3.0,0.09382575000000001
1.0,1.0,0.12357049999999997
1.0,1.0,0.062565
1.0,2.0,0.09208949999999999
1.0,1.0,0.06566899999999999
1.0,1.0,0.07719274999999999
1.0,1.0,0.08679525
1.0,3.0,0.12496899999999998
1.0,3.0,0.06328924999999999
1.0,1.0,0.07748225
1.0,1.0,0.07887549999999999
1.0,1.0,0.16489574999999998
1.0,1.0,0.05844749999999999
1.0,1.0,0.1231215
1.0,1.0,0.0657275
1.0,3.0,0.05606149999999999
1.0,1.0,0.05602674999999999
1.0,1.0,0.19615749999999998
2.0,2.0,0.08901075
1.0,1.0,0.06684875
1.0,1.0,0.09203774999999999
2.0,1.0,0.055212
1.0,1.0,0.25955249999999996
1.0,2.0,0.1005055
1.0,3.0,0.15739875
1.0,1.0,0.1414865
1.0,3.0,0.08641525
1.0,3.0,0.24161224999999995
1.0,3.0,0.11302949999999999
2.0,1.0,0.1486925
1.0,3.0,0.09950475
1.0,1.0,0.07744324999999999
1.0,1.0,0.053468749999999995
1.0,2.0,0.08628174999999999
1.0,1.0,0.060234750000000004
1.0,3.0,0.07013375
1.0,1.0,0.06632925
1.0,1.0,0.23298174999999996
1.0,1.0,0.06854475
1.0,1.0,0.06467275
1.0,3.0,0.064022
1.0,1.0,0.043393749999999995
1.0,3.0,0.11708599999999998
1.0,1.0,0.13163674999999997
1.0,3.0,0.08093425
2.0,0.0,0.10385024999999999
1.0,1.0,0.07703399999999999
1.0,1.0,0.059086249999999986
1.0,1.0,0.06190624999999999
1.0,1.0,0.30948
1.0,1.0,0.07146124999999999
1.0,1.0,0.05940075
1.0,1.0,0.0661635
1.0,1.0,0.11739274999999999
1.0,1.0,0.048778499999999995
1.0,1.0,0.073152
1.0,1.0,0.08347425
2.0,1.0,0.3076525
1.0,1.0,0.49237000000000003
1.0,1.0,0.15443574999999998
1.0,1.0,0.0502175
1.0,2.0,0.1431145
1.0,1.0,0.10798624999999999
1.0,3.0,0.15759325000000002
1.0,1.0,0.0641075
1.0,2.0,0.12744975
1.0,3.0,0.07992975
1.0,1.0,0.12694075
1.0,2.0,0.10903049999999999
1.0,1.0,0.07328249999999999
1.0,3.0,0.05773175
1.0,1.0,0.061544499999999995
1.0,1.0,0.146496
2.0,1.0,0.0601035
1.0,1.0,0.11130825
1.0,1.0,0.10085124999999998
2.0,1.0,0.046476
1.0,3.0,0.19729975
1.0,3.0,0.06759
1.0,4.0,0.21220625
1.0,1.0,0.07812999999999999
2.0,2.0,0.09398549999999999
1.0,1.0,0.22725125
1.0,1.0,0.08985549999999998
1.0,1.0,0.05610549999999999
1.0,1.0,0.06207749999999999
1.0,1.0,0.06331925
1.0,1.0,0.2727575
1.0,1.0,0.070944
1.0,1.0,0.12119674999999998
1.0,2.0,0.09564799999999998
1.0,3.0,0.12492
1.0,1.0,0.04543175
1.0,3.0,0.094421
1.0,4.0,0.17385925
1.0,3.0,0.11491575
2.0,2.0,0.05527075
1.0,1.0,0.078211
2.0,3.0,0.07553375
1.0,1.0,0.08137225
2.0,2.0,0.057424499999999996
1.0,1.0,0.1688835
2.0,1.0,0.06289349999999999
1.0,1.0,0.07393925
1.0,3.0,0.0649035
1.0,1.0,0.09527924999999998
1.0,1.0,0.07492525
1.0,1.0,0.06345075
1.0,3.0,0.04969824999999999
1.0,3.0,0.11543174999999999
1.0,1.0,0.042423249999999996
1.0,1.0,0.11028525
1.0,2.0,0.10266299999999999
1.0,1.0,0.08251399999999999
1.0,1.0,0.07199975
2.0,2.0,0.0942895
1.0,1.0,0.06810825000000001
1.0,1.0,0.060683499999999994
1.0,1.0,0.09054424999999998
1.0,3.0,0.08053975
1.0,3.0,0.22472750000000002
1.0,1.0,0.04656649999999999
1.0,2.0,0.18411925
1.0,3.0,0.073637
1.0,3.0,0.0858925
1.0,1.0,0.18419599999999994
1.0,1.0,0.073218
1.0,1.0,0.07255425
1.0,2.0,0.1226305
1.0,1.0,0.09737075
1.0,3.0,0.081296
1.0,2.0,0.105326
1.0,1.0,0.12577125
1.0,3.0,0.1220675
1.0,1.0,0.04631925
1.0,1.0,0.11236075
2.0,2.0,0.07045625
1.0,1.0,0.05795024999999999
1.0,1.0,0.058611750000000004
1.0,1.0,0.065215
2.0,0.0,0.053972
1.0,1.0,0.068689
1.0,1.0,0.17943375
1.0,1.0,0.363735
1.0,3.0,0.079509
1.0,3.0,0.04795649999999999
1.0,1.0,0.1866745
1.0,1.0,0.1007085
1.0,1.0,0.07482
1.0,1.0,0.07902999999999999
1.0,1.0,0.3912525
1.0,1.0,0.0704065
1.0,1.0,0.15712549999999997
1.0,3.0,0.08848125
2.0,3.0,0.059346750000000004
1.0,3.0,0.23505025
1.0,1.0,0.0735295
1.0,1.0,0.08079899999999998
2.0,2.0,0.12977399999999997
1.0,1.0,0.082484
1.0,1.0,0.15444
1.0,1.0,0.16775174999999998
1.0,1.0,0.10692049999999999
1.0,2.0,0.11488074999999999
2.0,2.0,0.07357375000000001
1.0,1.0,0.062224499999999995
1.0,1.0,0.0655135
1.0,1.0,0.1236045
1.0,2.0,0.07418
1.0,1.0,0.05586075
1.0,1.0,0.120907
1.0,1.0,0.07479675
1.0,1.0,0.06328424999999999
1.0,1.0,0.0764435
1.0,1.0,0.12737174999999998
1.0,4.0,0.47574500000000003
1.0,3.0,0.05637874999999999
1.0,2.0,0.08163574999999999
2.0,1.0,0.067725
1.0,2.0,0.16729975
1.0,1.0,0.08626624999999999
1.0,1.0,0.07196524999999998
1.0,4.0,0.15201525
1.0,3.0,0.15234675
1.0,1.0,0.08580499999999999
1.0,3.0,0.10838924999999998
2.0,3.0,0.0552365
1.0,1.0,0.07746025
1.0,1.0,0.0719865
2.0,1.0,0.0584935
1.0,4.0,0.584565
2.0,1.0,0.07401949999999999
1.0,1.0,0.07580074999999999
1.0,3.0,0.12023025000000001
1.0,1.0,0.06574100000000001
1.0,1.0,0.15400424999999998
1.0,1.0,0.093312
1.0,1.0,0.06612124999999999
1.0,1.0,0.25866999999999996
1.0,1.0,0.09724000000000001
1.0,1.0,0.06538475
1.0,2.0,0.17632025
1.0,1.0,0.11335274999999999
1.0,1.0,0.19791474999999997
1.0,1.0,0.06309775
1.0,1.0,0.09763924999999998
1.0,1.0,0.27417749999999996
2.0,1.0,0.24277674999999999
2.0,2.0,0.17034474999999996
1.0,3.0,0.08786299999999998
1.0,1.0,0.09088099999999999
1.0,1.0,0.043900999999999996
1.0,3.0,0.06433725
1.0,1.0,0.15185425
